#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'SRR12991870.bam'
NC_045512.2	27090	27091	1107.0
NC_045512.2	27091	27092	1119.0
NC_045512.2	27092	27093	1093.0
NC_045512.2	27093	27094	1099.0
NC_045512.2	27094	27095	1095.0
NC_045512.2	27095	27096	1096.0
NC_045512.2	27096	27097	1103.0
NC_045512.2	27097	27098	1104.0
NC_045512.2	27098	27099	1102.0
NC_045512.2	27099	27100	1097.0
NC_045512.2	27100	27101	1097.0
NC_045512.2	27101	27102	1093.0
NC_045512.2	27102	27103	1109.0
NC_045512.2	27103	27104	1108.0
NC_045512.2	27104	27105	1108.0
NC_045512.2	27105	27106	1101.0
NC_045512.2	27106	27107	1102.0
NC_045512.2	27107	27108	1100.0
NC_045512.2	27108	27109	1095.0
NC_045512.2	27109	27110	1096.0
NC_045512.2	27110	27111	1097.0
NC_045512.2	27111	27112	1107.0
NC_045512.2	27112	27113	1105.0
NC_045512.2	27113	27114	1104.0
NC_045512.2	27114	27115	1105.0
NC_045512.2	27115	27116	1112.0
NC_045512.2	27116	27117	1115.0
NC_045512.2	27117	27118	1115.0
NC_045512.2	27118	27119	1113.0
NC_045512.2	27119	27120	1111.0
NC_045512.2	27120	27121	1122.0
NC_045512.2	27121	27122	1122.0
NC_045512.2	27122	27123	1124.0
NC_045512.2	27123	27124	1126.0
NC_045512.2	27124	27125	1126.0
NC_045512.2	27125	27126	1135.0
NC_045512.2	27126	27127	1139.0
NC_045512.2	27127	27128	1137.0
NC_045512.2	27128	27129	1135.0
NC_045512.2	27129	27130	1135.0
NC_045512.2	27130	27131	1139.0
NC_045512.2	27131	27132	1138.0
NC_045512.2	27132	27133	1136.0
NC_045512.2	27133	27134	1142.0
NC_045512.2	27134	27135	1148.0
NC_045512.2	27135	27136	1148.0
NC_045512.2	27136	27137	1155.0
NC_045512.2	27137	27138	1154.0
NC_045512.2	27138	27139	1154.0
NC_045512.2	27139	27140	1158.0
NC_045512.2	27140	27141	1157.0
NC_045512.2	27141	27142	1178.0
NC_045512.2	27142	27143	1296.0
NC_045512.2	27143	27144	1397.0
NC_045512.2	27144	27145	1450.0
NC_045512.2	27145	27146	1496.0
NC_045512.2	27146	27147	1527.0
NC_045512.2	27147	27148	1524.0
NC_045512.2	27148	27149	1532.0
NC_045512.2	27149	27150	1537.0
NC_045512.2	27150	27151	1540.0
NC_045512.2	27151	27152	1538.0
NC_045512.2	27152	27153	1536.0
NC_045512.2	27153	27154	1543.0
NC_045512.2	27154	27155	1540.0
NC_045512.2	27155	27156	1538.0
NC_045512.2	27156	27157	1538.0
NC_045512.2	27157	27158	1538.0
NC_045512.2	27158	27159	1537.0
NC_045512.2	27159	27160	1538.0
NC_045512.2	27160	27161	1536.0
NC_045512.2	27161	27162	1528.0
NC_045512.2	27162	27163	1535.0
NC_045512.2	27163	27164	1532.0
NC_045512.2	27164	27165	1532.0
NC_045512.2	27165	27166	1537.0
NC_045512.2	27166	27167	1541.0
NC_045512.2	27167	27168	1535.0
NC_045512.2	27168	27169	1535.0
NC_045512.2	27169	27170	1535.0
NC_045512.2	27170	27171	1535.0
NC_045512.2	27171	27172	1535.0
NC_045512.2	27172	27173	1533.0
NC_045512.2	27173	27174	1530.0
NC_045512.2	27174	27175	1533.0
NC_045512.2	27175	27176	1533.0
NC_045512.2	27176	27177	1530.0
NC_045512.2	27177	27178	1524.0
NC_045512.2	27178	27179	1518.0
NC_045512.2	27179	27180	1516.0
NC_045512.2	27180	27181	1497.0
NC_045512.2	27181	27182	1489.0
NC_045512.2	27182	27183	1459.0
NC_045512.2	27183	27184	1445.0
NC_045512.2	27184	27185	1429.0
NC_045512.2	27185	27186	1420.0
NC_045512.2	27186	27187	1399.0
NC_045512.2	27187	27188	1396.0
NC_045512.2	27188	27189	1394.0
NC_045512.2	27189	27190	1386.0
NC_045512.2	27190	27191	1379.0
NC_045512.2	27191	27192	1381.0
NC_045512.2	27192	27193	1355.0
NC_045512.2	27193	27194	1323.0
NC_045512.2	27194	27195	1313.0
NC_045512.2	27195	27196	1314.0
NC_045512.2	27196	27197	1304.0
NC_045512.2	27197	27198	1302.0
NC_045512.2	27198	27199	1304.0
NC_045512.2	27199	27200	1258.0
NC_045512.2	27200	27201	1259.0
NC_045512.2	27201	27202	1216.0
NC_045512.2	27202	27203	1205.0
NC_045512.2	27203	27204	1179.0
NC_045512.2	27204	27205	1165.0
NC_045512.2	27205	27206	1165.0
NC_045512.2	27206	27207	1147.0
NC_045512.2	27207	27208	1142.0
NC_045512.2	27208	27209	1071.0
NC_045512.2	27209	27210	1058.0
NC_045512.2	27210	27211	1022.0
NC_045512.2	27211	27212	983.0
NC_045512.2	27212	27213	952.0
NC_045512.2	27213	27214	913.0
NC_045512.2	27214	27215	877.0
NC_045512.2	27215	27216	791.0
NC_045512.2	27216	27217	788.0
NC_045512.2	27217	27218	785.0
NC_045512.2	27218	27219	786.0
NC_045512.2	27219	27220	782.0
NC_045512.2	27220	27221	781.0
NC_045512.2	27221	27222	769.0
NC_045512.2	27222	27223	768.0
NC_045512.2	27223	27224	767.0
NC_045512.2	27224	27225	751.0
NC_045512.2	27225	27226	524.0
NC_045512.2	27226	27227	507.0
NC_045512.2	27227	27228	493.0
NC_045512.2	27228	27229	493.0
NC_045512.2	27229	27230	496.0
NC_045512.2	27230	27231	490.0
NC_045512.2	27231	27232	492.0
NC_045512.2	27232	27233	492.0
NC_045512.2	25305	25306	909.0
NC_045512.2	25306	25307	909.0
NC_045512.2	25307	25308	909.0
NC_045512.2	25308	25309	909.0
NC_045512.2	25309	25310	910.0
NC_045512.2	25310	25311	911.0
NC_045512.2	25311	25312	912.0
NC_045512.2	25312	25313	912.0
NC_045512.2	25313	25314	913.0
NC_045512.2	25314	25315	913.0
NC_045512.2	25315	25316	911.0
NC_045512.2	25316	25317	912.0
NC_045512.2	25317	25318	913.0
NC_045512.2	25318	25319	916.0
NC_045512.2	25319	25320	916.0
NC_045512.2	25320	25321	914.0
NC_045512.2	25321	25322	916.0
NC_045512.2	25322	25323	919.0
NC_045512.2	25323	25324	919.0
NC_045512.2	25324	25325	920.0
NC_045512.2	25325	25326	920.0
NC_045512.2	25326	25327	921.0
NC_045512.2	25327	25328	920.0
NC_045512.2	25328	25329	920.0
NC_045512.2	25329	25330	919.0
NC_045512.2	25330	25331	922.0
NC_045512.2	25331	25332	918.0
NC_045512.2	25332	25333	916.0
NC_045512.2	25333	25334	916.0
NC_045512.2	25334	25335	915.0
NC_045512.2	25335	25336	912.0
NC_045512.2	25336	25337	912.0
NC_045512.2	25337	25338	912.0
NC_045512.2	25338	25339	909.0
NC_045512.2	25339	25340	909.0
NC_045512.2	25340	25341	903.0
NC_045512.2	25341	25342	908.0
NC_045512.2	25342	25343	906.0
NC_045512.2	25343	25344	907.0
NC_045512.2	25344	25345	908.0
NC_045512.2	25345	25346	909.0
NC_045512.2	25346	25347	913.0
NC_045512.2	25347	25348	912.0
NC_045512.2	25348	25349	910.0
NC_045512.2	25349	25350	911.0
NC_045512.2	25350	25351	907.0
NC_045512.2	25351	25352	907.0
NC_045512.2	25352	25353	903.0
NC_045512.2	25353	25354	903.0
NC_045512.2	25354	25355	903.0
NC_045512.2	25355	25356	904.0
NC_045512.2	25356	25357	903.0
NC_045512.2	25357	25358	902.0
NC_045512.2	25358	25359	900.0
NC_045512.2	25359	25360	900.0
NC_045512.2	25360	25361	896.0
NC_045512.2	25361	25362	896.0
NC_045512.2	25362	25363	882.0
NC_045512.2	25363	25364	884.0
NC_045512.2	25364	25365	874.0
NC_045512.2	25365	25366	864.0
NC_045512.2	25366	25367	838.0
NC_045512.2	25367	25368	818.0
NC_045512.2	25368	25369	791.0
NC_045512.2	25369	25370	577.0
NC_045512.2	25370	25371	577.0
NC_045512.2	25371	25372	575.0
NC_045512.2	25372	25373	574.0
NC_045512.2	25373	25374	574.0
NC_045512.2	25374	25375	574.0
NC_045512.2	25375	25376	572.0
NC_045512.2	25376	25377	572.0
NC_045512.2	25377	25378	570.0
NC_045512.2	25378	25379	566.0
NC_045512.2	25379	25380	566.0
NC_045512.2	25380	25381	562.0
NC_045512.2	25381	25382	564.0
NC_045512.2	25382	25383	565.0
NC_045512.2	25383	25384	565.0
NC_045512.2	25384	25385	566.0
NC_045512.2	25385	25386	567.0
NC_045512.2	25386	25387	565.0
NC_045512.2	25387	25388	563.0
NC_045512.2	25388	25389	559.0
NC_045512.2	25389	25390	558.0
NC_045512.2	25390	25391	556.0
NC_045512.2	25391	25392	562.0
NC_045512.2	25392	25393	561.0
NC_045512.2	25393	25394	560.0
NC_045512.2	25394	25395	557.0
NC_045512.2	25395	25396	556.0
NC_045512.2	25396	25397	553.0
NC_045512.2	25397	25398	554.0
NC_045512.2	25398	25399	552.0
NC_045512.2	25399	25400	553.0
NC_045512.2	25400	25401	552.0
NC_045512.2	25401	25402	544.0
NC_045512.2	25402	25403	549.0
NC_045512.2	25403	25404	550.0
NC_045512.2	25404	25405	551.0
NC_045512.2	25405	25406	550.0
NC_045512.2	25406	25407	547.0
NC_045512.2	25407	25408	547.0
NC_045512.2	25408	25409	547.0
NC_045512.2	25409	25410	541.0
NC_045512.2	25410	25411	542.0
NC_045512.2	25411	25412	537.0
NC_045512.2	25412	25413	536.0
NC_045512.2	25413	25414	536.0
NC_045512.2	25414	25415	541.0
NC_045512.2	25415	25416	556.0
NC_045512.2	25416	25417	571.0
NC_045512.2	25417	25418	577.0
NC_045512.2	25418	25419	596.0
NC_045512.2	25419	25420	615.0
NC_045512.2	25420	25421	618.0
NC_045512.2	25421	25422	644.0
NC_045512.2	25422	25423	662.0
NC_045512.2	25423	25424	660.0
NC_045512.2	25424	25425	661.0
NC_045512.2	25425	25426	663.0
NC_045512.2	25426	25427	666.0
NC_045512.2	25427	25428	664.0
NC_045512.2	25428	25429	664.0
NC_045512.2	25429	25430	662.0
NC_045512.2	25430	25431	662.0
NC_045512.2	25431	25432	666.0
NC_045512.2	25432	25433	676.0
NC_045512.2	25433	25434	670.0
NC_045512.2	25434	25435	674.0
NC_045512.2	25435	25436	672.0
NC_045512.2	25436	25437	670.0
NC_045512.2	25437	25438	670.0
NC_045512.2	25438	25439	673.0
NC_045512.2	25439	25440	677.0
NC_045512.2	25440	25441	670.0
NC_045512.2	25441	25442	668.0
NC_045512.2	25442	25443	672.0
NC_045512.2	25443	25444	680.0
NC_045512.2	25444	25445	688.0
NC_045512.2	25445	25446	686.0
NC_045512.2	25446	25447	688.0
NC_045512.2	25447	25448	684.0
NC_045512.2	25448	25449	682.0
NC_045512.2	25449	25450	682.0
NC_045512.2	25450	25451	682.0
NC_045512.2	25451	25452	683.0
NC_045512.2	25452	25453	683.0
NC_045512.2	25453	25454	685.0
NC_045512.2	25454	25455	685.0
NC_045512.2	25455	25456	679.0
NC_045512.2	25456	25457	676.0
NC_045512.2	25457	25458	674.0
NC_045512.2	25458	25459	680.0
NC_045512.2	25459	25460	689.0
NC_045512.2	25460	25461	689.0
NC_045512.2	25461	25462	687.0
NC_045512.2	25462	25463	689.0
NC_045512.2	25463	25464	685.0
NC_045512.2	25464	25465	689.0
NC_045512.2	25465	25466	691.0
NC_045512.2	25466	25467	695.0
NC_045512.2	25467	25468	697.0
NC_045512.2	25468	25469	699.0
NC_045512.2	25469	25470	695.0
NC_045512.2	25470	25471	697.0
NC_045512.2	25471	25472	701.0
NC_045512.2	25472	25473	701.0
NC_045512.2	25473	25474	699.0
NC_045512.2	25474	25475	701.0
NC_045512.2	25475	25476	705.0
NC_045512.2	25476	25477	713.0
NC_045512.2	25477	25478	713.0
NC_045512.2	25478	25479	708.0
NC_045512.2	25479	25480	706.0
NC_045512.2	25480	25481	708.0
NC_045512.2	25481	25482	704.0
NC_045512.2	25482	25483	706.0
NC_045512.2	25483	25484	710.0
NC_045512.2	25484	25485	710.0
NC_045512.2	25485	25486	710.0
NC_045512.2	25486	25487	711.0
NC_045512.2	25487	25488	707.0
NC_045512.2	25488	25489	713.0
NC_045512.2	25489	25490	717.0
NC_045512.2	25490	25491	716.0
NC_045512.2	25491	25492	718.0
NC_045512.2	25492	25493	718.0
NC_045512.2	25493	25494	710.0
NC_045512.2	25494	25495	712.0
NC_045512.2	25495	25496	714.0
NC_045512.2	25496	25497	716.0
NC_045512.2	25497	25498	720.0
NC_045512.2	25498	25499	718.0
NC_045512.2	25499	25500	717.0
NC_045512.2	25500	25501	718.0
NC_045512.2	25501	25502	716.0
NC_045512.2	25502	25503	714.0
NC_045512.2	25503	25504	720.0
NC_045512.2	25504	25505	726.0
NC_045512.2	25505	25506	729.0
NC_045512.2	25506	25507	737.0
NC_045512.2	25507	25508	733.0
NC_045512.2	25508	25509	729.0
NC_045512.2	25509	25510	723.0
NC_045512.2	25510	25511	721.0
NC_045512.2	25511	25512	715.0
NC_045512.2	25512	25513	719.0
NC_045512.2	25513	25514	719.0
NC_045512.2	25514	25515	719.0
NC_045512.2	25515	25516	717.0
NC_045512.2	25516	25517	715.0
NC_045512.2	25517	25518	717.0
NC_045512.2	25518	25519	713.0
NC_045512.2	25519	25520	715.0
NC_045512.2	25520	25521	717.0
NC_045512.2	25521	25522	718.0
NC_045512.2	25522	25523	714.0
NC_045512.2	25523	25524	712.0
NC_045512.2	25524	25525	716.0
NC_045512.2	25525	25526	718.0
NC_045512.2	25526	25527	726.0
NC_045512.2	25527	25528	730.0
NC_045512.2	25528	25529	730.0
NC_045512.2	25529	25530	728.0
NC_045512.2	25530	25531	707.0
NC_045512.2	25531	25532	700.0
NC_045512.2	25532	25533	660.0
NC_045512.2	25533	25534	655.0
NC_045512.2	25534	25535	645.0
NC_045512.2	25535	25536	645.0
NC_045512.2	25536	25537	644.0
NC_045512.2	25537	25538	635.0
NC_045512.2	25538	25539	635.0
NC_045512.2	25539	25540	634.0
NC_045512.2	25540	25541	631.0
NC_045512.2	25541	25542	634.0
NC_045512.2	25542	25543	631.0
NC_045512.2	25543	25544	633.0
NC_045512.2	25544	25545	631.0
NC_045512.2	25545	25546	634.0
NC_045512.2	27715	27716	0.0
NC_045512.2	27716	27717	0.0
NC_045512.2	27717	27718	0.0
NC_045512.2	27718	27719	0.0
NC_045512.2	27719	27720	0.0
NC_045512.2	27720	27721	0.0
NC_045512.2	27721	27722	0.0
NC_045512.2	27722	27723	0.0
NC_045512.2	27723	27724	0.0
NC_045512.2	27724	27725	0.0
NC_045512.2	27725	27726	0.0
NC_045512.2	27726	27727	0.0
NC_045512.2	27727	27728	0.0
NC_045512.2	27728	27729	0.0
NC_045512.2	27729	27730	0.0
NC_045512.2	27730	27731	0.0
NC_045512.2	27731	27732	0.0
NC_045512.2	27732	27733	0.0
NC_045512.2	27733	27734	0.0
NC_045512.2	27734	27735	0.0
NC_045512.2	27735	27736	0.0
NC_045512.2	27736	27737	0.0
NC_045512.2	27737	27738	0.0
NC_045512.2	27738	27739	0.0
NC_045512.2	27739	27740	0.0
NC_045512.2	27740	27741	0.0
NC_045512.2	27741	27742	0.0
NC_045512.2	27742	27743	0.0
NC_045512.2	27743	27744	0.0
NC_045512.2	27744	27745	0.0
NC_045512.2	27745	27746	0.0
NC_045512.2	27746	27747	0.0
NC_045512.2	27747	27748	0.0
NC_045512.2	27748	27749	0.0
NC_045512.2	27749	27750	0.0
NC_045512.2	27750	27751	0.0
NC_045512.2	27751	27752	0.0
NC_045512.2	27752	27753	0.0
NC_045512.2	27753	27754	0.0
NC_045512.2	27754	27755	0.0
NC_045512.2	27755	27756	0.0
NC_045512.2	27756	27757	0.0
NC_045512.2	27757	27758	0.0
NC_045512.2	27758	27759	0.0
NC_045512.2	27759	27760	0.0
NC_045512.2	27760	27761	0.0
NC_045512.2	27761	27762	0.0
NC_045512.2	27762	27763	0.0
NC_045512.2	27763	27764	0.0
NC_045512.2	27764	27765	0.0
NC_045512.2	27765	27766	0.0
NC_045512.2	27766	27767	0.0
NC_045512.2	27767	27768	0.0
NC_045512.2	27768	27769	0.0
NC_045512.2	27769	27770	0.0
NC_045512.2	27770	27771	0.0
NC_045512.2	27771	27772	0.0
NC_045512.2	27772	27773	0.0
NC_045512.2	27773	27774	0.0
NC_045512.2	27774	27775	0.0
NC_045512.2	27775	27776	0.0
NC_045512.2	27776	27777	0.0
NC_045512.2	27777	27778	0.0
NC_045512.2	27778	27779	0.0
NC_045512.2	27779	27780	0.0
NC_045512.2	27780	27781	0.0
NC_045512.2	27781	27782	0.0
NC_045512.2	27782	27783	0.0
NC_045512.2	27783	27784	0.0
NC_045512.2	27784	27785	16.0
NC_045512.2	27785	27786	26.0
NC_045512.2	27786	27787	30.0
NC_045512.2	27787	27788	44.0
NC_045512.2	27788	27789	44.0
NC_045512.2	27789	27790	44.0
NC_045512.2	27790	27791	44.0
NC_045512.2	27791	27792	44.0
NC_045512.2	27792	27793	44.0
NC_045512.2	27793	27794	45.0
NC_045512.2	27794	27795	45.0
NC_045512.2	27795	27796	45.0
NC_045512.2	27796	27797	47.0
NC_045512.2	27797	27798	47.0
NC_045512.2	27798	27799	47.0
NC_045512.2	27799	27800	47.0
NC_045512.2	27800	27801	49.0
NC_045512.2	27801	27802	49.0
NC_045512.2	27802	27803	50.0
NC_045512.2	27803	27804	50.0
NC_045512.2	27804	27805	50.0
NC_045512.2	27805	27806	50.0
NC_045512.2	27806	27807	50.0
NC_045512.2	27807	27808	50.0
NC_045512.2	27808	27809	50.0
NC_045512.2	27809	27810	50.0
NC_045512.2	27810	27811	50.0
NC_045512.2	27811	27812	50.0
NC_045512.2	27812	27813	51.0
NC_045512.2	27813	27814	51.0
NC_045512.2	27814	27815	51.0
NC_045512.2	27815	27816	51.0
NC_045512.2	27816	27817	51.0
NC_045512.2	27817	27818	51.0
NC_045512.2	27818	27819	51.0
NC_045512.2	27819	27820	51.0
NC_045512.2	27820	27821	51.0
NC_045512.2	27821	27822	51.0
NC_045512.2	27822	27823	51.0
NC_045512.2	27823	27824	51.0
NC_045512.2	27824	27825	51.0
NC_045512.2	27825	27826	51.0
NC_045512.2	27826	27827	51.0
NC_045512.2	27827	27828	51.0
NC_045512.2	27828	27829	51.0
NC_045512.2	27829	27830	51.0
NC_045512.2	27830	27831	51.0
NC_045512.2	27831	27832	51.0
NC_045512.2	27832	27833	51.0
NC_045512.2	27833	27834	51.0
NC_045512.2	27834	27835	51.0
NC_045512.2	27835	27836	51.0
NC_045512.2	27836	27837	51.0
NC_045512.2	27837	27838	51.0
NC_045512.2	27838	27839	51.0
NC_045512.2	27839	27840	51.0
NC_045512.2	27840	27841	51.0
NC_045512.2	27841	27842	51.0
NC_045512.2	27842	27843	51.0
NC_045512.2	27843	27844	51.0
NC_045512.2	27844	27845	51.0
NC_045512.2	27845	27846	51.0
NC_045512.2	27846	27847	51.0
NC_045512.2	27847	27848	49.0
NC_045512.2	27848	27849	49.0
NC_045512.2	27849	27850	49.0
NC_045512.2	27850	27851	49.0
NC_045512.2	27851	27852	49.0
NC_045512.2	27852	27853	47.0
NC_045512.2	27853	27854	47.0
NC_045512.2	27854	27855	47.0
NC_045512.2	27855	27856	47.0
NC_045512.2	27856	27857	47.0
NC_045512.2	27857	27858	47.0
NC_045512.2	27858	27859	47.0
NC_045512.2	27859	27860	47.0
NC_045512.2	27860	27861	47.0
NC_045512.2	27861	27862	48.0
NC_045512.2	27862	27863	48.0
NC_045512.2	27863	27864	49.0
NC_045512.2	27864	27865	49.0
NC_045512.2	27865	27866	50.0
NC_045512.2	27866	27867	50.0
NC_045512.2	27867	27868	50.0
NC_045512.2	27868	27869	50.0
NC_045512.2	27869	27870	52.0
NC_045512.2	27870	27871	52.0
NC_045512.2	27871	27872	51.0
NC_045512.2	27872	27873	51.0
NC_045512.2	27873	27874	51.0
NC_045512.2	27874	27875	49.0
NC_045512.2	27875	27876	49.0
NC_045512.2	27876	27877	49.0
NC_045512.2	27877	27878	49.0
NC_045512.2	27878	27879	50.0
NC_045512.2	27879	27880	50.0
NC_045512.2	27880	27881	50.0
NC_045512.2	27881	27882	50.0
NC_045512.2	27882	27883	48.0
NC_045512.2	27883	27884	48.0
NC_045512.2	27884	27885	48.0
NC_045512.2	27885	27886	48.0
NC_045512.2	27886	27887	48.0
NC_045512.2	27887	27888	48.0
NC_045512.2	27888	27889	48.0
NC_045512.2	27889	27890	48.0
NC_045512.2	27890	27891	48.0
NC_045512.2	27891	27892	48.0
NC_045512.2	27892	27893	48.0
NC_045512.2	27893	27894	46.0
NC_045512.2	27894	27895	46.0
NC_045512.2	27895	27896	46.0
NC_045512.2	27896	27897	46.0
NC_045512.2	27897	27898	46.0
NC_045512.2	27898	27899	46.0
NC_045512.2	27899	27900	46.0
NC_045512.2	27900	27901	46.0
NC_045512.2	27901	27902	47.0
NC_045512.2	27902	27903	47.0
NC_045512.2	27903	27904	47.0
NC_045512.2	27904	27905	48.0
NC_045512.2	27905	27906	48.0
NC_045512.2	27906	27907	46.0
NC_045512.2	27907	27908	46.0
NC_045512.2	27908	27909	46.0
NC_045512.2	27909	27910	45.0
NC_045512.2	27910	27911	45.0
NC_045512.2	27911	27912	45.0
NC_045512.2	27912	27913	45.0
NC_045512.2	27913	27914	45.0
NC_045512.2	27914	27915	45.0
NC_045512.2	27915	27916	49.0
NC_045512.2	27916	27917	52.0
NC_045512.2	27917	27918	52.0
NC_045512.2	27918	27919	52.0
NC_045512.2	27919	27920	54.0
NC_045512.2	27920	27921	55.0
NC_045512.2	27921	27922	55.0
NC_045512.2	27922	27923	56.0
NC_045512.2	27923	27924	58.0
NC_045512.2	27924	27925	58.0
NC_045512.2	27925	27926	58.0
NC_045512.2	27926	27927	58.0
NC_045512.2	27927	27928	58.0
NC_045512.2	27928	27929	58.0
NC_045512.2	27929	27930	58.0
NC_045512.2	27930	27931	58.0
NC_045512.2	27931	27932	58.0
NC_045512.2	27932	27933	58.0
NC_045512.2	27933	27934	58.0
NC_045512.2	27934	27935	58.0
NC_045512.2	27935	27936	58.0
NC_045512.2	27936	27937	58.0
NC_045512.2	27937	27938	56.0
NC_045512.2	27938	27939	56.0
NC_045512.2	27939	27940	56.0
NC_045512.2	27940	27941	56.0
NC_045512.2	27941	27942	55.0
NC_045512.2	27942	27943	55.0
NC_045512.2	27943	27944	55.0
NC_045512.2	27944	27945	53.0
NC_045512.2	27945	27946	53.0
NC_045512.2	27946	27947	53.0
NC_045512.2	27947	27948	53.0
NC_045512.2	27948	27949	53.0
NC_045512.2	27949	27950	53.0
NC_045512.2	27950	27951	53.0
NC_045512.2	27951	27952	53.0
NC_045512.2	27952	27953	53.0
NC_045512.2	27953	27954	53.0
NC_045512.2	27954	27955	53.0
NC_045512.2	27955	27956	53.0
NC_045512.2	24582	24583	555.0
NC_045512.2	24583	24584	555.0
NC_045512.2	24584	24585	551.0
NC_045512.2	24585	24586	551.0
NC_045512.2	24586	24587	551.0
NC_045512.2	24587	24588	555.0
NC_045512.2	24588	24589	557.0
NC_045512.2	24589	24590	557.0
NC_045512.2	24590	24591	553.0
NC_045512.2	24591	24592	549.0
NC_045512.2	24592	24593	553.0
NC_045512.2	24593	24594	555.0
NC_045512.2	24594	24595	557.0
NC_045512.2	24595	24596	559.0
NC_045512.2	24596	24597	555.0
NC_045512.2	24597	24598	561.0
NC_045512.2	24598	24599	557.0
NC_045512.2	24599	24600	556.0
NC_045512.2	24600	24601	558.0
NC_045512.2	24601	24602	552.0
NC_045512.2	24602	24603	552.0
NC_045512.2	24603	24604	552.0
NC_045512.2	24604	24605	553.0
NC_045512.2	24605	24606	551.0
NC_045512.2	24606	24607	551.0
NC_045512.2	24607	24608	553.0
NC_045512.2	24608	24609	557.0
NC_045512.2	24609	24610	554.0
NC_045512.2	24610	24611	554.0
NC_045512.2	24611	24612	554.0
NC_045512.2	24612	24613	552.0
NC_045512.2	24613	24614	558.0
NC_045512.2	24614	24615	558.0
NC_045512.2	24615	24616	564.0
NC_045512.2	24616	24617	561.0
NC_045512.2	24617	24618	563.0
NC_045512.2	24618	24619	561.0
NC_045512.2	24619	24620	565.0
NC_045512.2	24620	24621	563.0
NC_045512.2	24621	24622	567.0
NC_045512.2	24622	24623	569.0
NC_045512.2	24623	24624	573.0
NC_045512.2	24624	24625	573.0
NC_045512.2	24625	24626	573.0
NC_045512.2	24626	24627	575.0
NC_045512.2	24627	24628	573.0
NC_045512.2	24628	24629	573.0
NC_045512.2	24629	24630	575.0
NC_045512.2	24630	24631	578.0
NC_045512.2	24631	24632	576.0
NC_045512.2	24632	24633	572.0
NC_045512.2	24633	24634	570.0
NC_045512.2	24634	24635	572.0
NC_045512.2	24635	24636	574.0
NC_045512.2	24636	24637	572.0
NC_045512.2	24637	24638	570.0
NC_045512.2	24638	24639	570.0
NC_045512.2	24639	24640	570.0
NC_045512.2	24640	24641	570.0
NC_045512.2	24641	24642	578.0
NC_045512.2	24642	24643	570.0
NC_045512.2	24643	24644	548.0
NC_045512.2	24644	24645	528.0
NC_045512.2	24645	24646	499.0
NC_045512.2	24646	24647	488.0
NC_045512.2	24647	24648	490.0
NC_045512.2	24648	24649	486.0
NC_045512.2	24649	24650	483.0
NC_045512.2	24650	24651	487.0
NC_045512.2	24651	24652	486.0
NC_045512.2	24652	24653	484.0
NC_045512.2	24653	24654	486.0
NC_045512.2	24654	24655	485.0
NC_045512.2	24655	24656	486.0
NC_045512.2	24656	24657	487.0
NC_045512.2	24657	24658	491.0
NC_045512.2	24658	24659	492.0
NC_045512.2	24659	24660	492.0
NC_045512.2	24660	24661	492.0
NC_045512.2	24661	24662	496.0
NC_045512.2	24662	24663	496.0
NC_045512.2	24663	24664	499.0
NC_045512.2	24664	24665	497.0
NC_045512.2	24665	24666	495.0
NC_045512.2	24666	24667	495.0
NC_045512.2	24667	24668	497.0
NC_045512.2	24668	24669	493.0
NC_045512.2	24669	24670	505.0
NC_045512.2	24670	24671	505.0
NC_045512.2	24671	24672	504.0
NC_045512.2	24672	24673	510.0
NC_045512.2	24673	24674	512.0
NC_045512.2	24674	24675	511.0
NC_045512.2	24675	24676	512.0
NC_045512.2	24676	24677	510.0
NC_045512.2	24677	24678	510.0
NC_045512.2	24678	24679	509.0
NC_045512.2	24679	24680	515.0
NC_045512.2	24680	24681	517.0
NC_045512.2	24681	24682	517.0
NC_045512.2	24682	24683	518.0
NC_045512.2	24683	24684	520.0
NC_045512.2	24684	24685	523.0
NC_045512.2	24685	24686	525.0
NC_045512.2	24686	24687	528.0
NC_045512.2	24687	24688	530.0
NC_045512.2	24688	24689	530.0
NC_045512.2	24689	24690	533.0
NC_045512.2	24690	24691	530.0
NC_045512.2	24691	24692	534.0
NC_045512.2	24692	24693	535.0
NC_045512.2	24693	24694	535.0
NC_045512.2	24694	24695	539.0
NC_045512.2	24695	24696	541.0
NC_045512.2	24696	24697	841.0
NC_045512.2	24697	24698	866.0
NC_045512.2	24698	24699	885.0
NC_045512.2	24699	24700	997.0
NC_045512.2	24700	24701	1024.0
NC_045512.2	24701	24702	1054.0
NC_045512.2	24702	24703	1056.0
NC_045512.2	24703	24704	1061.0
NC_045512.2	24704	24705	1063.0
NC_045512.2	24705	24706	1064.0
NC_045512.2	24706	24707	1070.0
NC_045512.2	24707	24708	1072.0
NC_045512.2	24708	24709	1077.0
NC_045512.2	24709	24710	1080.0
NC_045512.2	24710	24711	1082.0
NC_045512.2	24711	24712	1089.0
NC_045512.2	24712	24713	1091.0
NC_045512.2	24713	24714	1095.0
NC_045512.2	24714	24715	1100.0
NC_045512.2	24715	24716	1099.0
NC_045512.2	24716	24717	1099.0
NC_045512.2	24717	24718	1103.0
NC_045512.2	24718	24719	1109.0
NC_045512.2	24719	24720	1106.0
NC_045512.2	24720	24721	1105.0
NC_045512.2	24721	24722	1107.0
NC_045512.2	24722	24723	1105.0
NC_045512.2	24723	24724	1114.0
